filename,score,entropy
The shiny blue car drove past the dusty brown barn._00000.png,0.561,62.524505615234375
The shiny blue car drove past the dusty brown barn._00000.png,0.561,44.64576721191406
"The soft, fluffy texture of the cotton candy melted in the mouth, a sugary treat of childhood nostal_00000.png",0.0006,35.0224494934082
"The soft, fluffy texture of the cotton candy melted in the mouth, a sugary treat of childhood nostal_00000.png",0.0006,55.8570442199707
The fluffy white clouds floated above the deep blue sea._00000.png,0.4512,67.80414581298828
The fluffy white clouds floated above the deep blue sea._00000.png,0.4512,44.87656784057617
The long red scarf draped over the short black jacket._00000.png,0.2309,52.431785583496094
The long red scarf draped over the short black jacket._00000.png,0.2309,44.259517669677734
"The bold, vibrant colors of the peonies stood out against the lush green foliage, a floral masterpie_00000.png",0.3678,70.0384521484375
"The bold, vibrant colors of the peonies stood out against the lush green foliage, a floral masterpie_00000.png",0.3678,50.92951583862305
The smooth pebble skipped on the calm water and the choppy waves._00000.png,0.2495,40.02675247192383
The smooth pebble skipped on the calm water and the choppy waves._00000.png,0.2495,49.13569641113281
The fresh sushi rolled the sticky rice and the tender fish._00000.png,0.6826,89.18280792236328
The fresh sushi rolled the sticky rice and the tender fish._00000.png,0.6826,89.2334976196289
The black pencil was next to the green notebook._00000.png,0.5368,61.058345794677734
The black pencil was next to the green notebook._00000.png,0.5368,35.17166519165039
The fluffy snowflakes fell on the icy ground and the slushy pavement._00000.png,0.2816,65.19676971435547
The fluffy snowflakes fell on the icy ground and the slushy pavement._00000.png,0.2816,85.84577178955078
The fragrant perfume lingered on the soft skin and the rough fabric._00000.png,0.1436,47.544837951660156
The fragrant perfume lingered on the soft skin and the rough fabric._00000.png,0.1436,49.635990142822266
"The smooth, cool marble floors of the museum echoed with the footsteps of the visitors, as they admi_00000.png",0.0135,67.5133056640625
"The smooth, cool marble floors of the museum echoed with the footsteps of the visitors, as they admi_00000.png",0.0135,55.3654899597168
The heavy rain poured down on the smooth roof and the rough gutter._00000.png,0.5902,70.54885864257812
The heavy rain poured down on the smooth roof and the rough gutter._00000.png,0.5902,74.41727447509766
The leather wallet was inside the brown purse._00000.png,0.8351,47.75938034057617
The leather wallet was inside the brown purse._00000.png,0.8351,53.830169677734375
The striped black and white zebra grazed near the tall green tree._00000.png,0.6421,80.12870025634766
"The sharp, angular lines of the geometric sculpture were a study in contrast and form._00000.png",0.0012,10.147995948791504
"The sharp, angular lines of the geometric sculpture were a study in contrast and form._00000.png",0.0012,20.35832405090332
The fluffy marshmallow melted over the warm cocoa and the crunchy graham cracker._00000.png,0.6567,71.77027893066406
The fluffy marshmallow melted over the warm cocoa and the crunchy graham cracker._00000.png,0.6567,72.02793884277344
The square coaster was next to the circular glass._00000.png,0.0425,39.25968551635742
The square coaster was next to the circular glass._00000.png,0.0425,36.283111572265625
The bumpy sphere was suspended in mid-air next to the spiky star and the fuzzy heart._00000.png,0.0644,42.63738250732422
The yellow cone was suspended in mid-air near the orange pyramid and the green cylinder._00000.png,0.0006,50.362220764160156
The iridescent teardrop was nestled between the jagged diamond and the striped sphere._00000.png,0.4041,35.433292388916016
The iridescent teardrop was nestled between the jagged diamond and the striped sphere._00000.png,0.4041,40.25933074951172
"The smooth, cool surface of the ice rink was perfect for the graceful figure skater, as she twirled _00000.png",0.7263,77.18708038330078
"The smooth, cool surface of the ice rink was perfect for the graceful figure skater, as she twirled _00000.png",0.7263,82.60081481933594
"The sharp, angular lines of the modern architecture contrasted with the natural landscape, a melding_00000.png",0.2628,66.77680206298828
"The sharp, angular lines of the modern architecture contrasted with the natural landscape, a melding_00000.png",0.2628,78.60474395751953
The golden parallelogram was suspended in mid-air near the matte hexagon and the translucent oval._00000.png,0.0002,39.79315185546875
The colorful balloons floated near the sleek black hot air balloon._00000.png,0.0554,75.45354461669922
"The rough, gnarled bark of the ancient tree told a story of growth and survival, a witness to the pa_00000.png",0.0013,96.84268188476562
"The rough, gnarled bark of the ancient tree told a story of growth and survival, a witness to the pa_00000.png",0.0013,76.23741912841797
"The sharp, angular lines of the skyscrapers jutted up into the sky, a towering testament to human in_00000.png",0.1681,32.884090423583984
"The sharp, angular lines of the skyscrapers jutted up into the sky, a towering testament to human in_00000.png",0.1681,42.13819122314453
The sour grape sat next to the sweet cherry and the juicy plum._00000.png,0.1045,45.344051361083984
The smooth white snow covered the rough brown ground._00000.png,0.0961,62.173282623291016
The smooth white snow covered the rough brown ground._00000.png,0.0961,71.63057708740234
"The soft, furry kittens played together in a pile on the warm, cozy blanket, their tiny paws batting_00000.png",0.1841,52.404850006103516
"The soft, furry kittens played together in a pile on the warm, cozy blanket, their tiny paws batting_00000.png",0.1841,59.574317932128906
The fluffy pillow was on top of the hard chair._00000.png,0.0538,45.386924743652344
The fluffy pillow was on top of the hard chair._00000.png,0.0538,37.19099426269531
The smooth black river flowed next to the tall green trees._00000.png,0.4103,104.41260528564453
The rough brown boots contrasted with the smooth white snow._00000.png,0.5272,78.39734649658203
The rough brown boots contrasted with the smooth white snow._00000.png,0.5272,76.10488891601562
The striped black and white cat lay next to the soft grey blanket._00000.png,0.1073,47.58364486694336
The red hat was on top of the brown coat rack._00000.png,0.5853,59.303653717041016
The red hat was on top of the brown coat rack._00000.png,0.5853,54.33713150024414
The fresh vegetables grew in the rich soil and the rocky terrain._00000.png,0.2916,122.25060272216797
The fresh vegetables grew in the rich soil and the rocky terrain._00000.png,0.2916,95.99732971191406
The rectangular mirror was hung above the blue sink._00000.png,0.8831,41.618045806884766
The rectangular mirror was hung above the blue sink._00000.png,0.8831,43.93419647216797
The bright red fire engine sped past the dull grey building._00000.png,0.3266,47.2943000793457
The bright red fire engine sped past the dull grey building._00000.png,0.3266,59.2200927734375
The sweet berry jam spread on the crunchy toast and the soft butter._00000.png,0.4439,78.28789520263672
The sweet berry jam spread on the crunchy toast and the soft butter._00000.png,0.4439,57.108001708984375
"The vibrant, glittering lights of the carnival rides spun and twirled in dizzying circles, thrilling_00000.png",0.9289,58.145545959472656
"The vibrant, glittering lights of the carnival rides spun and twirled in dizzying circles, thrilling_00000.png",0.9289,81.43844604492188
The colorful hot air balloon floated near the dark grey storm clouds._00000.png,0.019,42.480613708496094
"The soft, billowing curtains fluttered in the gentle breeze, adding a touch of elegance to the room._00000.png",0.2636,52.988990783691406
"The soft, billowing curtains fluttered in the gentle breeze, adding a touch of elegance to the room._00000.png",0.2636,62.21574401855469
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00000.png,0.2439,44.4819221496582
The fluttering butterfly landed on the fragrant flower and the thorny thistle._00000.png,0.2439,54.21411895751953
The white mug is on top of the black coaster._00000.png,0.9002,39.31805419921875
The white mug is on top of the black coaster._00000.png,0.9002,51.290462493896484
The flickering torch lit the dark cave and the dim tunnel._00000.png,0.1869,47.451297760009766
The flickering torch lit the dark cave and the dim tunnel._00000.png,0.1869,74.95807647705078
"The intricate, winding roads of the city snaked through the urban landscape, a maze of possibilities_00000.png",0.008,70.78031921386719
"The intricate, winding roads of the city snaked through the urban landscape, a maze of possibilities_00000.png",0.008,60.648468017578125
"The sharp, crisp crack of the bat hitting the ball signaled a home run, a moment of triumph._00000.png",0.0003,39.79860305786133
"The sharp, crisp crack of the bat hitting the ball signaled a home run, a moment of triumph._00000.png",0.0003,53.54800033569336
The white book was on top of the blue shelf._00000.png,0.1471,22.170555114746094
The white book was on top of the blue shelf._00000.png,0.1471,55.90127182006836
"The soft, cozy comfort of the wool blanket provided a warm refuge on a chilly night._00000.png",0.6499,55.09246063232422
"The soft, cozy comfort of the wool blanket provided a warm refuge on a chilly night._00000.png",0.6499,58.77497482299805
The smooth lotion moisturized the dry skin and the rough calluses._00000.png,0.0481,25.418331146240234
The smooth lotion moisturized the dry skin and the rough calluses._00000.png,0.0481,25.376266479492188
"The bright, glowing embers of the bonfire cast a warm, inviting light, perfect for storytelling._00000.png",0.178,72.1693344116211
"The bright, glowing embers of the bonfire cast a warm, inviting light, perfect for storytelling._00000.png",0.178,68.13082885742188
